Id,Email,Status,Type,Date,Region,Files,Viewable,Original_Index,Filename,Full Path,Found
632377,szh@noc.soton.ac.uk,submitted,topographic,2024-12-16,South West,7dMINE5_20241016tip.txt,checked,36,7dMINE5_20241016tip.txt,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE5_Ker_Moor\7dMINE5_20241016tip\Batch\7dMINE5_20241016tip.txt,Yes
632377,szh@noc.soton.ac.uk,submitted,topographic,2024-12-16,South West,7dMINE5_20241016lei.zip,checked,36,7dMINE5_20241016lei.zip,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE5_Ker_Moor\7dMINE5_20241016tip\Batch\7dMINE5_20241016lei.zip,Yes
632377,szh@noc.soton.ac.uk,submitted,topographic,2024-12-16,South West,Report_Topo_7dMINE5_20241016.pdf,checked,36,Report_Topo_7dMINE5_20241016.pdf,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE5_Ker_Moor\7dMINE5_20241016tip\Batch\Report_Topo_7dMINE5_20241016.pdf,Yes
632376,szh@noc.soton.ac.uk,submitted,topographic,2024-12-16,South West,7dMINE4_20241016tip.txt,checked,37,7dMINE4_20241016tip.txt,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE4_Dunster_Beach_Holiday_Park\7dMINE4_20241016tip\Batch\7dMINE4_20241016tip.txt,Yes
632376,szh@noc.soton.ac.uk,submitted,topographic,2024-12-16,South West,Report_Topo_7dMINE4_20241016.pdf,checked,37,Report_Topo_7dMINE4_20241016.pdf,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE4_Dunster_Beach_Holiday_Park\7dMINE4_20241016tip\Batch\Report_Topo_7dMINE4_20241016.pdf,Yes
632376,szh@noc.soton.ac.uk,submitted,topographic,2024-12-16,South West,7dMINE4_20241016lei.zip,checked,37,7dMINE4_20241016lei.zip,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE4_Dunster_Beach_Holiday_Park\7dMINE4_20241016tip\Batch\7dMINE4_20241016lei.zip,Yes
632375,szh@noc.soton.ac.uk,submitted,topographic,2024-12-16,South West,7dMINE3_20241017tip.txt,checked,38,7dMINE3_20241017tip.txt,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE3_The_Warren\7dMINE3_20241017tip\Batch\7dMINE3_20241017tip.txt,Yes
632375,szh@noc.soton.ac.uk,submitted,topographic,2024-12-16,South West,Report_Topo_7dMINE3_20241017.pdf,checked,38,Report_Topo_7dMINE3_20241017.pdf,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE3_The_Warren\7dMINE3_20241017tip\Batch\Report_Topo_7dMINE3_20241017.pdf,Yes
632375,szh@noc.soton.ac.uk,submitted,topographic,2024-12-16,South West,7dMINE3_20241017lei.zip,checked,38,7dMINE3_20241017lei.zip,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE3_The_Warren\7dMINE3_20241017tip\Batch\7dMINE3_20241017lei.zip,Yes
632374,szh@noc.soton.ac.uk,submitted,topographic,2024-12-16,South West,7dMINE2_20241017tip.txt,checked,39,7dMINE2_20241017tip.txt,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE2_Minehead\7dMINE2_20241017tip\Batch\7dMINE2_20241017tip.txt,Yes
632374,szh@noc.soton.ac.uk,submitted,topographic,2024-12-16,South West,Report_Topo_7dMINE2_20241017.pdf,checked,39,Report_Topo_7dMINE2_20241017.pdf,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE2_Minehead\7dMINE2_20241017tip\Batch\Report_Topo_7dMINE2_20241017.pdf,Yes
632374,szh@noc.soton.ac.uk,submitted,topographic,2024-12-16,South West,7dMINE2_20241017lei.zip,checked,39,7dMINE2_20241017lei.zip,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE2_Minehead\7dMINE2_20241017tip\Batch\7dMINE2_20241017lei.zip,Yes
632373,szh@noc.soton.ac.uk,submitted,topographic,2024-12-16,South West,7dMINE1_20241017tip.txt,checked,40,7dMINE1_20241017tip.txt,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE1_Minehead\7dMINE1_20241017tip\Batch\7dMINE1_20241017tip.txt,Yes
632373,szh@noc.soton.ac.uk,submitted,topographic,2024-12-16,South West,Report_Topo_7dMINE1_20241017.pdf,checked,40,Report_Topo_7dMINE1_20241017.pdf,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE1_Minehead\7dMINE1_20241017tip\Batch\Report_Topo_7dMINE1_20241017.pdf,Yes
632373,szh@noc.soton.ac.uk,submitted,topographic,2024-12-16,South West,7dMINE1_20241017lei.zip,checked,40,7dMINE1_20241017lei.zip,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dMINE1_Minehead\7dMINE1_20241017tip\Batch\7dMINE1_20241017lei.zip,Yes
632372,szh@noc.soton.ac.uk,submitted,topographic,2024-12-16,South West,6eSU4-4_20241004tip.txt,checked,41,6eSU4-4_20241004tip.txt,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU4-4_Loe_Bar\6eSU4-4_20241004tip\Batch\6eSU4-4_20241004tip.txt,Yes
632372,szh@noc.soton.ac.uk,submitted,topographic,2024-12-16,South West,Report_Topo_6eSU4-4_20241004.pdf,checked,41,Report_Topo_6eSU4-4_20241004.pdf,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU4-4_Loe_Bar\6eSU4-4_20241004tip\Batch\Report_Topo_6eSU4-4_20241004.pdf,Yes
632372,szh@noc.soton.ac.uk,submitted,topographic,2024-12-16,South West,6eSU4-4_20241004lei.zip,checked,41,6eSU4-4_20241004lei.zip,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU4-4_Loe_Bar\6eSU4-4_20241004tip\Batch\6eSU4-4_20241004lei.zip,Yes
632371,szh@noc.soton.ac.uk,submitted,topographic,2024-12-16,South West,6aSU16-1_20241017tip.txt,checked,42,6aSU16-1_20241017tip.txt,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU16-1_Exmouth\6aSU16-1_20241017tip\Batch\6aSU16-1_20241017tip.txt,Yes
632371,szh@noc.soton.ac.uk,submitted,topographic,2024-12-16,South West,Report_Topo_6aSU16-1_20241017.pdf,checked,42,Report_Topo_6aSU16-1_20241017.pdf,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU16-1_Exmouth\6aSU16-1_20241017tip\Batch\Report_Topo_6aSU16-1_20241017.pdf,Yes
632371,szh@noc.soton.ac.uk,submitted,topographic,2024-12-16,South West,6aSU16-1_20241017lei.zip,checked,42,6aSU16-1_20241017lei.zip,X:/Data/Survey_Topo/Phase4\TSW01\6a\6aSU16-1_Exmouth\6aSU16-1_20241017tip\Batch\6aSU16-1_20241017lei.zip,Yes
630402,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,7eWSM2_20241004lei.zip,checked,43,7eWSM2_20241004lei.zip,X:/Data/Survey_Topo/Phase4\TSW04\7e\7eWSM2_Weston-Super-Mare_N\7eWSM2_20241004tip\Batch\7eWSM2_20241004lei.zip,Yes
630402,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,Report_Topo_7eWSM2_20241004.pdf,checked,43,Report_Topo_7eWSM2_20241004.pdf,X:/Data/Survey_Topo/Phase4\TSW04\7e\7eWSM2_Weston-Super-Mare_N\7eWSM2_20241004tip\Batch\Report_Topo_7eWSM2_20241004.pdf,Yes
630402,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,7eWSM2_20241004tip.txt,checked,43,7eWSM2_20241004tip.txt,X:/Data/Survey_Topo/Phase4\TSW04\7e\7eWSM2_Weston-Super-Mare_N\7eWSM2_20241004tip\Batch\7eWSM2_20241004tip.txt,Yes
630401,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,7eWSM1_20241003lei.zip,checked,44,7eWSM1_20241003lei.zip,X:/Data/Survey_Topo/Phase4\TSW04\7e\7eWSM1_Weston-Super-Mare\7eWSM1_20241003tip\Batch\7eWSM1_20241003lei.zip,Yes
630401,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,Report_Topo_7eWSM1_20241003.pdf,checked,44,Report_Topo_7eWSM1_20241003.pdf,X:/Data/Survey_Topo/Phase4\TSW04\7e\7eWSM1_Weston-Super-Mare\7eWSM1_20241003tip\Batch\Report_Topo_7eWSM1_20241003.pdf,Yes
630401,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,7eWSM1_20241003tip.txt,checked,44,7eWSM1_20241003tip.txt,X:/Data/Survey_Topo/Phase4\TSW04\7e\7eWSM1_Weston-Super-Mare\7eWSM1_20241003tip\Batch\7eWSM1_20241003tip.txt,Yes
630400,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,7dBURN4-B_20241001lei.zip,checked,45,7dBURN4-B_20241001lei.zip,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dBURN4-B_Brean_Village\7dBURN4B_20241001tip\Batch\7dBURN4-B_20241001lei.zip,Yes
630400,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,Report_Topo_7dBURN4-B_20241001.pdf,checked,45,Report_Topo_7dBURN4-B_20241001.pdf,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dBURN4-B_Brean_Village\7dBURN4B_20241001tip\Batch\Report_Topo_7dBURN4-B_20241001.pdf,Yes
630400,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,7dBURN4-B_20241001tip.txt,checked,45,7dBURN4-B_20241001tip.txt,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dBURN4-B_Brean_Village\7dBURN4B_20241001tip\Batch\7dBURN4-B_20241001tip.txt,Yes
630399,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,7dBURN4-A_20241001lei.zip,checked,46,7dBURN4-A_20241001lei.zip,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dBURN4-A_Brean_Village\7dBURN4A_20241001tip\Batch\7dBURN4-A_20241001lei.zip,Yes
630399,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,Report_Topo_7dBURN4-A_20241001.pdf,checked,46,Report_Topo_7dBURN4-A_20241001.pdf,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dBURN4-A_Brean_Village\7dBURN4A_20241001tip\Batch\Report_Topo_7dBURN4-A_20241001.pdf,Yes
630399,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,7dBURN4-A_20241001tip.txt,checked,46,7dBURN4-A_20241001tip.txt,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dBURN4-A_Brean_Village\7dBURN4A_20241001tip\Batch\7dBURN4-A_20241001tip.txt,Yes
630398,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,7dBURN3_20241002lei.zip,checked,47,7dBURN3_20241002lei.zip,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dBURN3_Berrow_Dunes\7bBURN3_20241002tip\Batch\7dBURN3_20241002lei.zip,Yes
630398,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,Report_Topo_7dBURN3_20241002.pdf,checked,47,Report_Topo_7dBURN3_20241002.pdf,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dBURN3_Berrow_Dunes\7bBURN3_20241002tip\Batch\Report_Topo_7dBURN3_20241002.pdf,Yes
630398,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,7dBURN3_20241002tip.txt,checked,47,7dBURN3_20241002tip.txt,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dBURN3_Berrow_Dunes\7bBURN3_20241002tip\Batch\7dBURN3_20241002tip.txt,Yes
630397,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,7dBURN2_20241002lei.zip,checked,48,7dBURN2_20241002lei.zip,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dBURN2_Burnham-on-Sea\7dBURN2_20241002tip\Batch\7dBURN2_20241002lei.zip,Yes
630397,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,Report_Topo_7dBURN2_20241002.pdf,checked,48,Report_Topo_7dBURN2_20241002.pdf,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dBURN2_Burnham-on-Sea\7dBURN2_20241002tip\Batch\Report_Topo_7dBURN2_20241002.pdf,Yes
630397,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,7dBURN2_20241002tip.txt,checked,48,7dBURN2_20241002tip.txt,X:/Data/Survey_Topo/Phase4\TSW04\7d\7dBURN2_Burnham-on-Sea\7dBURN2_20241002tip\Batch\7dBURN2_20241002tip.txt,Yes
630396,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6eSU10-1_20241005lei.zip,checked,49,6eSU10-1_20241005lei.zip,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU10-1_Marazion\6eSU10-1_20241005tip\Batch\6eSU10-1_20241005lei.zip,Yes
630396,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,Report_Topo_6eSU10-1_20241005.pdf,checked,49,Report_Topo_6eSU10-1_20241005.pdf,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU10-1_Marazion\6eSU10-1_20241005tip\Batch\Report_Topo_6eSU10-1_20241005.pdf,Yes
630396,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6eSU10-1_20241005tip.txt,checked,49,6eSU10-1_20241005tip.txt,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU10-1_Marazion\6eSU10-1_20241005tip\Batch\6eSU10-1_20241005tip.txt,Yes
630395,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6eSU9-2_20241005lei.zip,checked,50,6eSU9-2_20241005lei.zip,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU9-2_LittleLondon\6eSU9-2_20241005tip\Batch\6eSU9-2_20241005lei.zip,Yes
630395,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,Report_Topo_6eSU9-2_20241005.pdf,checked,50,Report_Topo_6eSU9-2_20241005.pdf,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU9-2_LittleLondon\6eSU9-2_20241005tip\Batch\Report_Topo_6eSU9-2_20241005.pdf,Yes
630395,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6eSU9-2_20241005tip.txt,checked,50,6eSU9-2_20241005tip.txt,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU9-2_LittleLondon\6eSU9-2_20241005tip\Batch\6eSU9-2_20241005tip.txt,Yes
630394,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6eSU8-2_20241004lei.zip,checked,51,6eSU8-2_20241004lei.zip,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU8-2_PerranSands\6eSU8-2_20241004tip\Batch\6eSU8-2_20241004lei.zip,Yes
630394,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,Report_Topo_6eSU8-2_20241004.pdf,checked,51,Report_Topo_6eSU8-2_20241004.pdf,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU8-2_PerranSands\6eSU8-2_20241004tip\Batch\Report_Topo_6eSU8-2_20241004.pdf,Yes
630394,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6eSU8-2_20241004tip.txt,checked,51,6eSU8-2_20241004tip.txt,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU8-2_PerranSands\6eSU8-2_20241004tip\Batch\6eSU8-2_20241004tip.txt,Yes
630393,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6eSU6-2_20241004lei.zip,checked,52,6eSU6-2_20241004lei.zip,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU6-2_Praa_Sands\6eSU6-2_20241004tip\Batch\6eSU6-2_20241004lei.zip,Yes
630393,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,Report_Topo_6eSU6-2_20241004.pdf,checked,52,Report_Topo_6eSU6-2_20241004.pdf,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU6-2_Praa_Sands\6eSU6-2_20241004tip\Batch\Report_Topo_6eSU6-2_20241004.pdf,Yes
630393,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6eSU6-2_20241004tip.txt,checked,52,6eSU6-2_20241004tip.txt,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU6-2_Praa_Sands\6eSU6-2_20241004tip\Batch\6eSU6-2_20241004tip.txt,Yes
630392,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6eSU4-6_20241004lei.zip,checked,53,6eSU4-6_20241004lei.zip,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU4-6_Porthleven\6eSU4-6_20241004tip\Batch\6eSU4-6_20241004lei.zip,Yes
630392,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,Report_Topo_6eSU4-6_20241004.pdf,checked,53,Report_Topo_6eSU4-6_20241004.pdf,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU4-6_Porthleven\6eSU4-6_20241004tip\Batch\Report_Topo_6eSU4-6_20241004.pdf,Yes
630392,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6eSU4-6_20241004tip.txt,checked,53,6eSU4-6_20241004tip.txt,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU4-6_Porthleven\6eSU4-6_20241004tip\Batch\6eSU4-6_20241004tip.txt,Yes
630391,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6eSU4-5_20241004lei.zip,checked,54,6eSU4-5_20241004lei.zip,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU4-5_PorthlevenSands\6eSU4-5_20241004tip\Batch\6eSU4-5_20241004lei.zip,Yes
630391,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,Report_Topo_6eSU4-5_20241004.pdf,checked,54,Report_Topo_6eSU4-5_20241004.pdf,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU4-5_PorthlevenSands\6eSU4-5_20241004tip\Batch\Report_Topo_6eSU4-5_20241004.pdf,Yes
630391,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6eSU4-5_20241004tip.txt,checked,54,6eSU4-5_20241004tip.txt,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU4-5_PorthlevenSands\6eSU4-5_20241004tip\Batch\6eSU4-5_20241004tip.txt,Yes
630390,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6eSU4-3_20241004lei.zip,checked,55,6eSU4-3_20241004lei.zip,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU4-3_GunwalloeCove\6eSU4-3_20241004tip\Batch\6eSU4-3_20241004lei.zip,Yes
630390,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,Report_Topo_6eSU4-3_20241004.pdf,checked,55,Report_Topo_6eSU4-3_20241004.pdf,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU4-3_GunwalloeCove\6eSU4-3_20241004tip\Batch\Report_Topo_6eSU4-3_20241004.pdf,Yes
630390,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6eSU4-3_20241004tip.txt,checked,55,6eSU4-3_20241004tip.txt,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU4-3_GunwalloeCove\6eSU4-3_20241004tip\Batch\6eSU4-3_20241004tip.txt,Yes
630389,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6eSU3-6_20241005lei.zip,checked,56,6eSU3-6_20241005lei.zip,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU3-6_ChurchCove\6eSU3-6_20241005tip\Batch\6eSU3-6_20241005lei.zip,Yes
630389,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,Report_Topo_6eSU3-6_20241005.pdf,checked,56,Report_Topo_6eSU3-6_20241005.pdf,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU3-6_ChurchCove\6eSU3-6_20241005tip\Batch\Report_Topo_6eSU3-6_20241005.pdf,Yes
630389,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6eSU3-6_20241005tip.txt,checked,56,6eSU3-6_20241005tip.txt,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU3-6_ChurchCove\6eSU3-6_20241005tip\Batch\6eSU3-6_20241005tip.txt,Yes
630388,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6eSU3-4_20241005lei.zip,checked,57,6eSU3-4_20241005lei.zip,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU3-4_Poldhu\6eSU3-4_20241005tip\Batch\6eSU3-4_20241005lei.zip,Yes
630388,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,Report_Topo_6eSU3-4_20241005.pdf,checked,57,Report_Topo_6eSU3-4_20241005.pdf,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU3-4_Poldhu\6eSU3-4_20241005tip\Batch\Report_Topo_6eSU3-4_20241005.pdf,Yes
630388,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6eSU3-4_20241005tip.txt,checked,57,6eSU3-4_20241005tip.txt,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU3-4_Poldhu\6eSU3-4_20241005tip\Batch\6eSU3-4_20241005tip.txt,Yes
630387,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6eSU3-2_20241005lei.zip,checked,58,6eSU3-2_20241005lei.zip,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU3-2_MullionCove\6eSU3-2_20241005tip\Batch\6eSU3-2_20241005lei.zip,Yes
630387,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,Report_Topo_6eSU3-2_20241005.pdf,checked,58,Report_Topo_6eSU3-2_20241005.pdf,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU3-2_MullionCove\6eSU3-2_20241005tip\Batch\Report_Topo_6eSU3-2_20241005.pdf,Yes
630387,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6eSU3-2_20241005tip.txt,checked,58,6eSU3-2_20241005tip.txt,X:/Data/Survey_Topo/Phase4\TSW02\6e\6eSU3-2_MullionCove\6eSU3-2_20241005tip\Batch\6eSU3-2_20241005tip.txt,Yes
630386,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6bSU21-8_20241006tip.txt,checked,59,6bSU21-8_20241006tip.txt,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU21-8_Broadsands\6bSU21-8_20241006tip\Batch\6bSU21-8_20241006tip.txt,Yes
630386,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6bSU21-8_20241006lei.zip,checked,59,6bSU21-8_20241006lei.zip,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU21-8_Broadsands\6bSU21-8_20241006tip\Batch\6bSU21-8_20241006lei.zip,Yes
630386,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,Report_Topo_6bSU21-8_20241006.pdf,checked,59,Report_Topo_6bSU21-8_20241006.pdf,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU21-8_Broadsands\6bSU21-8_20241006tip\Batch\Report_Topo_6bSU21-8_20241006.pdf,Yes
630385,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6bSU21-6_20241003tip.txt,checked,60,6bSU21-6_20241003tip.txt,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU21-6_GoodringtonSands\6bSU21-6_20241003tip\Batch\6bSU21-6_20241003tip.txt,Yes
630385,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,Report_Topo_6bSU21-6_20241003.pdf,checked,60,Report_Topo_6bSU21-6_20241003.pdf,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU21-6_GoodringtonSands\6bSU21-6_20241003tip\Batch\Report_Topo_6bSU21-6_20241003.pdf,Yes
630385,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6bSU21-6_20241003lei.zip,checked,60,6bSU21-6_20241003lei.zip,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU21-6_GoodringtonSands\6bSU21-6_20241003tip\Batch\6bSU21-6_20241003lei.zip,Yes
630384,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6bSU21-5_20241003tip.txt,checked,61,6bSU21-5_20241003tip.txt,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU21-5_Paignton\6bSU21-5_20241003tip\Batch\6bSU21-5_20241003tip.txt,Yes
630384,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6bSU21-5_20241003lei.zip,checked,61,6bSU21-5_20241003lei.zip,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU21-5_Paignton\6bSU21-5_20241003tip\Batch\6bSU21-5_20241003lei.zip,Yes
630384,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,Report_Topo_6bSU21-5_20241003.pdf,checked,61,Report_Topo_6bSU21-5_20241003.pdf,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU21-5_Paignton\6bSU21-5_20241003tip\Batch\Report_Topo_6bSU21-5_20241003.pdf,Yes
630383,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6bSU21-4_20241003lei.zip,checked,62,6bSU21-4_20241003lei.zip,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU21-4_TorquayLivermead\6bSU21-4_20241003tip\Batch\6bSU21-4_20241003lei.zip,Yes
630383,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,Report_Topo_6bSU21-4_20241003.pdf,checked,62,Report_Topo_6bSU21-4_20241003.pdf,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU21-4_TorquayLivermead\6bSU21-4_20241003tip\Batch\Report_Topo_6bSU21-4_20241003.pdf,Yes
630383,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6bSU21-4_20241003tip.txt,checked,62,6bSU21-4_20241003tip.txt,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU21-4_TorquayLivermead\6bSU21-4_20241003tip\Batch\6bSU21-4_20241003tip.txt,Yes
630382,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6bSU18-2_20241006lei.zip,checked,63,6bSU18-2_20241006lei.zip,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU18-2_TeignEstuary\6bSU18-2_20241006tip\Batch\6bSU18-2_20241006lei.zip,Yes
630382,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,Report_Topo_6bSU18-2_20241006.pdf,checked,63,Report_Topo_6bSU18-2_20241006.pdf,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU18-2_TeignEstuary\6bSU18-2_20241006tip\Batch\Report_Topo_6bSU18-2_20241006.pdf,Yes
630382,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6bSU18-2_20241006tip.txt,checked,63,6bSU18-2_20241006tip.txt,X:/Data/Survey_Topo/Phase4\TSW01\6b\6bSU18-2_TeignEstuary\6bSU18-2_20241006tip\Batch\6bSU18-2_20241006tip.txt,Yes
630381,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6eT7_20230930tip.txt,checked,64,6eT7_20230930tip.txt,X:/Data/Survey_Topo/Phase4\TSW_IoS\6e\6eT7\6eT7_20230930tip\Batch\6eT7_20230930tip.txt,Yes
630381,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,Report_Topo_6eT7_20230930.pdf,checked,64,,,No
630381,szh@noc.soton.ac.uk,submitted,topographic,2024-12-12,South West,6eT7_20230929tri.zip,checked,64,,,No
